도로명주소,지번주소,위도,경도,상태
서울특별시 성북구 화랑로32가길 20,서울특별시 성북구 석관동 407-3,37.6089587454,127.0552685938,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 성북구 화랑로19길 85,서울특별시 성북구 장위동 280-27,37.6100152724,127.0514217302,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 성북구 종암로32길 5,서울특별시 성북구 하월곡동 90-1152,37.6044172376,127.0324131344,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 성북구 종암로23길 52,서울특별시 성북구 종암동 80-9,37.6000955868,127.0312628830,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 구로구 새말로 26,서울특별시 구로구 구로동 569-3,37.5022709315,126.8838960981,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 구로구 고척로1길 34,서울특별시 구로구 오류동 81-130,37.4948162993,126.8388422002,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 구로구 도림로 63,서울특별시 구로구 구로동 766-238,37.4892521149,126.8907002001,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 구로구 중앙로15길 30,서울특별시 구로구 고척동 339-3,37.5066010740,126.8583023261,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 구로구 개봉로18길 5,서울특별시 구로구 개봉동 259-1,37.4918322570,126.8564489650,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 구로구 디지털로31길 86,서울특별시 구로구 구로동 256-1,37.4866606515,126.8913999182,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 구로구 남부순환로 1275,서울특별시 구로구 가리봉동 136-80,37.4792089328,126.8926603357,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 구로구 오리로 1102-8,서울특별시 구로구 천왕동 산 13-1,37.4838517431,126.8425668291,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 서초구 신반포로 190,서울특별시 서초구 반포동 19-5,37.5059649627,127.0051859109,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울 서초구 서운로 38,,,,변환실패(주소미존재)
서울 서초구 반포대로30길 40,,,,변환실패(주소미존재)
서울 서초구 남부순환로356길 9,,,,변환실패(주소미존재)
서울 서초구 효령로 297,,,,변환실패(주소미존재)
서울 서초구 바우뫼로 45,,,,변환실패(주소미존재)
서울특별시 서초구 헌릉로 226,서울특별시 서초구 내곡동 184-1,37.4549491368,127.0649235346,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 양천구 목동동로 373,서울특별시 양천구 목동 907-3,37.5351559358,126.8784580753,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 양천구 등촌로 166,서울특별시 양천구 목동 657-23,37.5445274098,126.8623644165,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 양천구 중앙로32길 65,서울특별시 양천구 신정동 1021-8,37.5202997079,126.8607681232,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 양천구 목동로17길 5,서울특별시 양천구 신정동 997-3,37.5244524591,126.8635757837,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 양천구 지양로 55,서울특별시 양천구 신월동 987,37.5205420022,126.8343884219,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 양천구 남부순환로59길 8,서울특별시 양천구 신월동 132-3,37.5320545919,126.8322518165,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 양천구 중앙로 205,서울특별시 양천구 신정동 1264,37.5149191698,126.8549856522,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 양천구 남부순환로31길 37,서울특별시 양천구 신월동 59-5,37.5390738299,126.8306735125,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 송파구 양재대로71길 5-6,서울특별시 송파구 방이동 204-8,37.5102477467,127.1257456778,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 송파구 올림픽로 101,서울특별시 송파구 잠실동 19-5,37.5120988483,127.0821402877,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 송파구 백제고분로 238,서울특별시 송파구 삼전동 62-3,37.5026743243,127.0927488874,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 송파구 중대로 179,서울특별시 송파구 가락동 37,37.4981844710,127.1253133588,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 송파구 충민로2길 18,,,,변환실패(주소미존재)
서울특별시 송파구 마천로41길 8,서울특별시 송파구 마천동 127-8,37.4970265714,127.1482099032,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 송파구 새말로15길 9,서울특별시 송파구 문정동 92,37.4851599889,127.1297173897,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 송파구 토성로 64,서울특별시 송파구 풍납동 403-11,37.5287556267,127.1167696597,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 송파구 마천로8길 17,서울특별시 송파구 오금동 41-19,37.5068998771,127.1281011367,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 송파구 올림픽로35길 12,서울특별시 송파구 신천동 20-5,37.5201435215,127.1125610709,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 송파구 위례순환로 369,,,,변환실패(주소미존재)
서울특별시 노원구  노원로17길 64번지,,,,변환실패(주소미존재)
서울특별시 노원구 월계로55길 58,서울특별시 노원구 월계동 320-5,37.6336796200,127.0592872341,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 노원구 동일로 1034,서울특별시 노원구 공릉동 567-18,37.6225681689,127.0745978349,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 노원구 노원로 431,서울특별시 노원구 상계동 720-5,37.6550055224,127.0669164043,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 노원구 한글비석로 277,서울특별시 노원구 중계동 359-6,37.6524367560,127.0773386663,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 노원구 한글비석로 489,서울특별시 노원구 상계동 681,37.6645870330,127.0636189109,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 노원구 상계로35길 29,서울특별시 노원구 상계동 111-41,37.6714765791,127.0778568185,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 노원구 동일로 1693,서울특별시 노원구 상계동 1261,37.6796812226,127.0550471359,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 서초구 동작대로 34,서울특별시 서초구 방배동 442-4,37.4795232224,126.9821628333,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 서초구 신반포로16길 15-14,서울특별시 서초구 반포동 16-4,37.5021102658,126.9969673033,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 서초구 동광로19길 38,서울특별시 서초구 방배동 774-9,37.4941486658,126.9888469539,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 서초구 방배로16길 16-8,서울특별시 서초구 방배동 906-5,37.4845333252,126.9968501988,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 은평구 연서로 290,서울특별시 은평구 불광동 423-16,37.6214183477,126.9265813559,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 은평구 갈현로 195,서울특별시 은평구 갈현동 506-45,37.6152127182,126.9127088987,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 은평구 진관3로 38,서울특별시 은평구 진관동 68-1,37.6399452531,126.9208996447,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 은평구 통일로 737,서울특별시 은평구 대조동 5-17,37.6111463910,126.9289843633,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 도봉구 노해로 392,서울특별시 도봉구 창동 33-2,37.6522871533,127.0517150137,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 도봉구 도봉로104길 49-5,서울특별시 도봉구 창동 647-10,37.6435195429,127.0346163725,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 도봉구 도봉로145길 45,서울특별시 도봉구 방학동 687-3,37.6645033394,127.0400154847,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 도봉구 시루봉로5길 10,서울특별시 도봉구 방학동 498-12,37.6585099720,127.0271850554,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 도봉구 도봉로169길 43,서울특별시 도봉구 도봉동 594-24,37.6794762464,127.0433982973,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 도봉구 도봉로180나길 33,서울특별시 도봉구 도봉동 69-2,37.6839933331,127.0492782854,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 도봉구 방학로3길 132,서울특별시 도봉구 쌍문동 43-3,37.6575955499,127.0380023543,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 도봉구 노해로 139,서울특별시 도봉구 쌍문동 349-34,37.6475127555,127.0255827681,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
서울특별시 강남구 언주로 426,서울특별시 강남구 역삼동 711,37.5013327562,127.0437177177,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
